,iso3,admin_level_1,indicator_id,subvariable,question,indicator_value,nominator,denominator,gender,age_group,age_info,target_group,area,indicator_date,indicator_matching,error_margin,representativeness,limitation,indicator_comment,source_id,interpolated,insert_date,publish,indicator_month,indicator_name,dimension,variable,indicator_type,indicator_publish,country_name,region,display_in_tableau,income_group,fragility_index_fund_for_peace,organisation,title,details,authors,methodology,sample_size,target_pop,scale,quality_check,access_type,source_comment,publication_channel,link,source_date,key_words,source_status,frequency,sample_type,population_size,category
1219,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2020-04-01,Partial,0.9354143738746643,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2020-04-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1220,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2020-05-01,Partial,0.9013878107070923,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2020-05-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1221,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2020-06-01,Partial,0.8660253882408142,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2020-06-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1222,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2020-07-01,Partial,0.829156219959259,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2020-07-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1223,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2020-08-01,Partial,0.7905694246292114,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2020-08-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1224,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2020-09-01,Partial,0.75,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2020-09-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1225,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2020-10-01,Partial,0.7071067690849304,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2020-10-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1226,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2020-11-01,Partial,0.6614378094673157,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2020-11-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1227,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2020-12-01,Partial,0.6123724579811096,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2020-12-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1228,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2021-01-01,Partial,0.55901700258255,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2021-01-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1229,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2021-02-01,Partial,0.5,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2021-02-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1230,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2021-03-01,Partial,0.4330126941204071,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2021-03-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1231,ZWE,National,TES002,Required to travel,,0.443413,,,All,All,Unspecified,Unspecified,All,2021-04-01,Partial,0.3535533845424652,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2021-04-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1232,ZWE,National,TES002,Required to travel,Do any of the following reasons describe why you were tested for COVID-19 in the past 14 days? - It was required for domestic or international travel,0.395307,21.0,54.0,All,All,Unspecified,Unspecified,All,2021-06-01,Match,0.13608276348795434,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 04:02:33,1,2021-06-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1233,ZWE,National,TES002,Required to travel,Do any of the following reasons describe why you were tested for COVID-19 in the past 14 days? - It was required for domestic or international travel,0.375434,25.0,66.0,All,All,Unspecified,Unspecified,All,2021-07-01,Match,0.12309149097933272,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 05:39:23,1,2021-07-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1234,ZWE,National,TES002,Required to travel,Do any of the following reasons describe why you were tested for COVID-19 in the past 14 days? - It was required for domestic or international travel,0.289196,20.0,68.0,All,All,Unspecified,Unspecified,All,2021-08-01,Match,0.12126781251816648,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 07:15:44,1,2021-08-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1235,ZWE,National,TES002,Required to travel,Do any of the following reasons describe why you were tested for COVID-19 in the past 14 days? - It was required for domestic or international travel,0.602405,33.0,54.0,All,All,Unspecified,Unspecified,All,2021-09-01,Match,0.13608276348795434,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 08:24:10,1,2021-09-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1236,ZWE,National,TES002,Required to travel,Do any of the following reasons describe why you were tested for COVID-19 in the past 14 days? - It was required for domestic or international travel,0.314912,18.0,56.0,All,All,Unspecified,Unspecified,All,2021-10-01,Match,0.1336306209562122,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 09:32:17,1,2021-10-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1237,ZWE,National,TES002,Required to travel,Do any of the following reasons describe why you were tested for COVID-19 in the past 14 days? - It was required for domestic or international travel,0.165739,8.0,46.0,All,All,Unspecified,Unspecified,All,2021-11-01,Match,0.14744195615489714,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2022-03-24 10:39:04,1,2021-11-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1238,ZWE,National,TES002,Required to travel,Do any of the following reasons describe why you were tested for COVID-19 in the past 14 days? - It was required for domestic or international travel,0.702758,30.0,43.0,All,All,Unspecified,Unspecified,All,2021-12-01,Match,0.15249857033260467,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2022-03-24 11:33:04,1,2021-12-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1239,ZWE,National,TES002,Required to travel,Do any of the following reasons describe why you were tested for COVID-19 in the past 14 days? - It was required for domestic or international travel,0.441515,19.0,42.0,All,All,Unspecified,Unspecified,All,2022-01-01,Match,0.1543033499620919,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2022-04-07 11:25:42,1,2022-01-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1240,ZWE,National,TES002,Required to travel,,0.0,,,All,All,Unspecified,Unspecified,All,2022-03-01,Partial,1.4142135381698608,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:10:00,1,2022-03-01,Reason for being tested for COVID-19,Tests,Reason,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
